haplotype	first	last	duration	total	prefecture
1.94.12.13.1	2021-05-17	2021-06-16	31	2	Kanagawa
1.94.12.13.1	2021-05-17	2021-07-16	61	28	Tokyo
1.94.12.13.1	2021-06-09	2021-06-09	1	1	Chiba
1.94.12.13.1	2021-06-18	2021-06-24	7	4	Saitama
1.94.12.13.1.1	2021-06-03	2021-06-03	1	1	Tokyo
1.94.12.13.1.2	2021-06-21	2021-06-21	1	1	Kanagawa
1.94.12.13.1.3	2021-06-25	2021-06-25	1	1	Kanagawa
1.94.12.13.1.4	2021-06-13	2021-06-13	1	1	Chiba
1.94.12.13.1.5	2021-06-23	2021-06-29	7	2	Tokyo
1.94.12.13.1.6	2021-06-18	2021-06-28	11	3	Saitama
1.94.12.13.1.6	2021-06-26	2021-06-26	1	1	Tokyo
1.94.12.13.1.7	2021-07-05	2021-07-05	1	1	Tokyo
1.94.12.13.1.8	2021-07-08	2021-07-17	10	4	Tokyo
1.94.12.13.1.8	2021-07-12	2021-07-12	1	1	Kanagawa
1.94.12.13.1.8.1	2021-07-28	2021-07-28	1	1	Chiba
1.94.12.13.1.8.1	2021-08-07	2021-08-07	1	1	Kanagawa
1.94.12.13.1.8.1.1	2021-07-19	2021-07-19	1	1	Tokyo
1.94.12.13.1.x.1	2021-07-07	2021-07-07	1	1	Saitama
1.94.12.13.1.x.2	2021-06-26	2021-06-26	1	1	Tokyo
1.94.12.13.2	2021-05-20	2021-05-20	1	1	Tokyo
1.94.12.14	2021-04-14	2021-04-14	1	1	Saitama
1.94.12.15	2021-04-27	2021-04-27	1	1	Yamaguchi
1.94.12.16	2021-05-12	2021-05-12	1	1	Kanagawa
1.94.12.17	2021-04-17	2021-04-17	1	1	Shizuoka
1.94.12.17	2021-04-19	2021-04-19	1	1	Kanagawa
1.94.12.17.1	2021-04-19	2021-04-19	1	1	Kanagawa
1.94.12.17.x.1	2021-05-07	2021-05-07	1	1	Aichi
1.94.12.18	2021-04-28	2021-04-28	1	1	Tokyo
1.94.12.19	2021-05-13	2021-05-21	9	2	Tokyo
1.94.12.20.1	2021-04-27	2021-04-28	2	2	Tokyo
1.94.12.20.1	2021-04-30	2021-04-30	1	1	Hokkaido
1.94.12.20.1.1	2021-04-27	2021-04-27	1	1	Tokyo
1.94.12.20|1.94.30.1	2021-04-26	2021-04-27	2	4	Tokyo
1.94.12.20.x.1	2021-04-27	2021-04-27	1	1	Tokyo
1.94.12.21	2021-04-30	2021-04-30	1	1	Fukuoka
1.94.12.22	2021-04-25	2021-04-25	1	1	Chiba
1.94.12.23	2021-04-23	2021-04-23	1	1	Saitama
1.94.12.25	2021-04-30	2021-05-08	9	4	Tokyo
1.94.12.25	2021-05-04	2021-05-04	1	1	Saitama
1.94.12.25.1	2021-05-01	2021-05-01	1	1	Hokkaido
1.94.12.25.x.1	2021-05-01	2021-05-01	1	1	Tokyo
1.94.12.26	2021-04-02	2021-04-02	1	1	Akita
1.94.12.27	2021-04-14	2021-04-14	1	1	Saitama
1.94.12.28	2021-04-24	2021-05-02	9	6	Yamanashi
1.94.12.28.1	2021-05-05	2021-05-06	2	2	Yamanashi
1.94.12.28.2	2021-04-27	2021-04-27	1	1	Yamanashi
1.94.12.28.3	2021-04-30	2021-04-30	1	1	Yamanashi
1.94.12.29	2021-04-23	2021-04-23	1	1	Chiba
1.94.12.29.1	2021-04-26	2021-04-27	2	2	Chiba
1.94.12.30	2021-04-26	2021-04-26	1	1	Tokyo
1.94.12.31	2021-04-30	2021-04-30	1	1	Okayama
1.94.12.32	2021-04-25	2021-04-25	1	1	Tokyo
1.94.12.33	2021-05-08	2021-05-08	1	1	Tokyo
1.94.12.34	2021-04-30	2021-05-06	7	2	Kanagawa
1.94.12.34.1	2021-04-23	2021-04-23	1	1	Kanagawa
1.94.12.34.2	2021-05-04	2021-05-04	1	1	Kanagawa
1.94.12.34.2.1	2021-05-14	2021-05-14	1	1	Kanagawa
1.94.12.34.3	2021-04-30	2021-04-30	1	1	Kanagawa
1.94.12.34.4	2021-05-06	2021-05-06	1	1	Kanagawa
1.94.12.35	2021-04-23	2021-04-23	1	1	Tokyo
1.94.12.36	2021-04-15	2021-04-15	1	1	Saitama
1.94.12.37	2021-05-10	2021-05-10	1	1	Fukuoka
1.94.12.38	2021-04-19	2021-04-19	1	1	Tokyo
1.94.12.39	2021-05-26	2021-05-26	1	1	Tokyo
1.94.12.39	2021-05-29	2021-06-10	13	3	Tochigi
1.94.12.40	2021-04-23	2021-04-23	1	1	Miyagi
1.94.12.40	2021-04-30	2021-04-30	1	1	Saitama
1.94.12.40	2021-05-01	2021-05-01	1	1	Hokkaido
1.94.12.40.1	2021-04-30	2021-04-30	1	1	Saitama
1.94.12.40.2	2021-04-28	2021-04-28	1	1	Saitama
1.94.12.40.x.1	2021-05-25	2021-05-25	1	1	Tokyo
1.94.12.41	2021-04-23	2021-04-23	1	1	Saitama
1.94.12.42	2021-05-31	2021-05-31	1	1	Saitama
1.94.12.42.1	2021-06-07	2021-06-14	8	4	Ibaraki
1.94.12.43	2021-05-04	2021-05-04	1	1	Tokyo
1.94.12.44.1	2021-04-22	2021-04-22	1	1	Tokyo
1.94.12.45	2021-05-22	2021-05-22	1	1	Tokyo
1.94.12.46	2021-04-16	2021-04-16	1	1	Gunma
1.94.12.46	2021-04-24	2021-04-24	1	1	Fukuoka
1.94.12.46	2021-04-27	2021-04-27	1	1	Kanagawa
1.94.12.46	2021-04-28	2021-05-17	20	11	Tokyo
1.94.12.46	2021-04-30	2021-04-30	1	1	Miyazaki
1.94.12.46	2021-05-01	2021-05-01	1	1	Hyogo
1.94.12.46.1	2021-05-01	2021-05-01	1	1	Tokyo
1.94.12.46.2	2021-05-04	2021-05-04	1	1	Tokyo
1.94.12.46.3	2021-05-03	2021-05-03	1	1	Chiba
1.94.12.46.4	2021-05-13	2021-05-13	1	1	Kagawa
1.94.12.46.5	2021-05-07	2021-05-07	1	1	Tokyo
1.94.12.46.6	2021-04-23	2021-04-23	1	1	Hyogo
1.94.12.46.6	2021-04-29	2021-04-29	1	1	Fukuoka
1.94.12.46.6	2021-04-30	2021-05-20	21	4	Saitama
1.94.12.46.6	2021-05-04	2021-06-01	29	11	Tokyo
1.94.12.46.6	2021-05-04	2021-05-28	25	4	Kanagawa
1.94.12.46.6	2021-05-06	2021-05-06	1	1	Ibaraki
1.94.12.46.6	2021-05-09	2021-05-09	1	1	Tokushima
1.94.12.46.6	2021-05-10	2021-06-01	23	2	Chiba
1.94.12.46.6	2021-05-14	2021-05-14	1	1	Kagawa
1.94.12.46.6.1	2021-05-28	2021-06-02	6	2	Tochigi
1.94.12.46.6.2	2021-05-10	2021-05-10	1	1	Tokyo
1.94.12.46.6.3	2021-05-11	2021-05-11	1	1	Tokyo
1.94.12.46.6.3	2021-05-21	2021-05-21	1	1	Tochigi
1.94.12.46.6.3.1	2021-05-26	2021-05-26	1	1	Tokyo
1.94.12.46.6.3.2	2021-05-13	2021-05-13	1	1	Kanagawa
1.94.12.46.6.3.x.1	2021-05-14	2021-05-14	1	1	Saitama
1.94.12.46.6.4	2021-05-17	2021-05-17	1	1	Kagawa
1.94.12.46.6.5	2021-05-11	2021-05-11	1	1	Kanagawa
1.94.12.46.6.6	2021-05-26	2021-05-26	1	1	Tokyo
1.94.12.46.6.7	2021-05-25	2021-05-25	1	1	Tokyo
1.94.12.46.6.8	2021-05-04	2021-05-04	1	1	Kanagawa
1.94.12.46.6.8.1	2021-06-05	2021-06-05	1	1	Kanagawa
1.94.12.46.6.9	2021-05-22	2021-05-22	1	1	Tokyo
1.94.12.46.6.10	2021-05-31	2021-05-31	1	1	Tokyo
1.94.12.46.6.11	2021-05-31	2021-05-31	1	1	Tokyo
1.94.12.46.6.12	2021-06-04	2021-06-08	5	5	Yamanashi
1.94.12.46.6.12.1	2021-06-04	2021-06-05	2	2	Yamanashi
1.94.12.46.6.12.1.1	2021-06-04	2021-06-04	1	1	Yamanashi
1.94.12.46.6.12.1.1.1	2021-06-09	2021-06-09	1	1	Yamanashi
1.94.12.46.6.13	2021-05-18	2021-05-18	1	1	Nagano
1.94.12.46.6.13.x.1|1.94.12.46.6.12.x.1	2021-06-14	2021-06-14	1	1	Shizuoka
1.94.12.46.6.14	2021-05-25	2021-05-25	1	1	Saitama
1.94.12.46.6.14.1	2021-06-21	2021-06-21	1	1	Kanagawa
1.94.12.46.6.14.2	2021-05-27	2021-05-27	1	1	Tokyo
