haplotype	first	last	duration	total	prefecture
b.26.3	2021-05-11	2021-07-18	69	26	Chiba
b.26.3	2021-05-12	2021-07-17	67	13	Saitama
b.26.3.7.1	2021-07-03	2021-08-20	49	21	Hokkaido
b.26.3.8	2021-06-07	2021-08-17	72	32	Tokyo
b.26.3.8	2021-06-14	2021-07-07	24	13	Chiba
b.26.3.8.x.3	2021-07-02	2021-07-20	19	13	Tokyo
b.26.3.x.4	2021-05-21	2021-06-23	34	17	Chiba
d.57.1	2021-07-07	2021-08-02	27	36	Fukuoka
e.22	2021-04-22	2021-06-10	50	30	Okayama
f.8	2021-06-25	2021-07-24	30	11	Tokyo
f.16	2021-06-11	2021-08-11	62	17	Osaka
f.29	2021-06-24	2021-08-02	40	22	Fukushima
i.5	2021-06-08	2021-07-08	31	13	Tokyo
