haplotype	first	last	duration	total	prefecture
1.501.7.65	2021-07-21	2021-08-21	32	13	Tokyo
1.501.7.65.32	2021-07-28	2021-09-28	63	13	Kanagawa
1.501.7.65.32	2021-08-17	2021-08-28	12	17	Tokyo
1.501.7.65.32	2021-08-18	2021-08-30	13	14	Saitama
1.501.7.72	2021-07-26	2021-09-10	47	20	Tokyo
1.501.7.72	2021-07-30	2021-09-08	41	15	Hyogo
1.501.7.72.7	2021-08-10	2021-08-23	14	15	Hyogo
1.501.7.72.30	2021-08-25	2021-10-21	58	30	Aichi
1.501.7.72.30.2	2021-09-16	2021-10-21	36	12	Aichi
1.501.7.72.x.7	2021-08-11	2021-08-31	21	12	Osaka
1.501.7.75.1	2021-08-10	2021-08-31	22	22	Hokkaido
1.501.7.75.1.14	2021-08-10	2021-09-02	24	25	Hokkaido
1.501.7.75.1.14.4	2021-08-18	2021-09-09	23	13	Hokkaido
1.501.7.77.1	2021-07-09	2021-08-24	47	11	Tokyo
1.501.7.86	2021-08-03	2021-09-10	39	10	Gunma
1.501.7.101	2021-07-21	2021-09-09	51	50	Osaka
1.501.7.101	2021-07-30	2021-09-14	47	12	Wakayama
1.501.7.101.27|1.501.7.508.1	2021-07-31	2021-08-21	22	25	Fukuoka
1.501.7.101.49	2021-07-20	2021-08-26	38	10	Ehime
1.501.7.101.55	2021-08-05	2021-08-24	20	12	Tokyo
1.501.7.147.1.12.1	2021-09-22	2021-10-08	17	12	Kyoto
1.501.7.159.1	2021-07-26	2021-08-08	14	15	Tokyo
1.501.7.170	2021-07-11	2021-09-06	58	35	Tokyo
1.501.7.170	2021-07-21	2021-09-04	46	54	Kumamoto
1.501.7.170	2021-07-30	2021-09-07	40	16	Fukuoka
1.501.7.170	2021-07-30	2021-08-19	21	11	Yamaguchi
1.501.7.170.36	2021-07-26	2021-09-07	44	17	Kumamoto
1.501.7.170.42	2021-08-25	2021-09-17	24	13	Yamagata
1.501.7.170.54	2021-08-06	2021-09-01	27	17	Kumamoto
1.501.7.170.84	2021-08-23	2021-08-23	1	16	Gifu
1.501.7.174	2021-08-04	2021-09-13	41	57	Shizuoka
1.501.7.191.3	2021-08-12	2021-09-08	28	26	Shizuoka
1.501.7.191.3.10	2021-08-18	2021-09-06	20	15	Shizuoka
1.501.7.195	2021-07-16	2021-09-06	53	37	Chiba
1.501.7.195	2021-07-19	2021-09-03	47	15	Ibaraki
1.501.7.195	2021-07-20	2021-09-08	51	18	Tokyo
1.501.7.195	2021-08-23	2021-09-10	19	10	Aichi
1.501.7.195.10	2021-08-17	2021-09-03	18	10	Aichi
1.501.7.195.28	2021-07-23	2021-08-18	27	13	Chiba
1.501.7.195.28	2021-08-23	2021-09-21	30	33	Hyogo
1.501.7.195.37	2021-08-16	2021-09-03	19	16	Saitama
1.501.7.206.x.1.1	2021-07-28	2021-09-06	41	16	Hyogo
1.501.7.212	2021-06-17	2021-08-19	64	19	Tokyo
1.501.7.212	2021-06-28	2021-08-19	53	12	Kanagawa
1.501.7.212	2021-07-17	2021-07-27	11	17	Shimane
